   9.08361871E+09   2.03608987E+09  -1.09491008E+09   1.29943398E+09  -5.77814649E+08  -5.26295730E+08  -4.31925655E+09  -2.03871708E+09  -1.09252482E+08  -5.58139746E+09   5.80351796E+08  -2.39658915E+08   4.22219742E+09   1.01806748E+09   2.18676331E+08   4.89924183E+08  -2.88839738E+08   1.05508833E+08  -2.24102164E+09  -1.01932479E+09   5.47366691E+08  -2.95349863E+09   2.90187114E+08   1.09856535E+09
   2.03608987E+09   9.17897540E+09  -9.49103126E+08   5.74366809E+08  -3.64284840E+09  -1.89543852E+08  -2.03873207E+09  -4.31521508E+09  -9.47325386E+07  -5.71859696E+08  -7.38253542E+08  -4.74715477E+08   1.01809750E+09   4.26978920E+09   1.89707769E+08   2.87266015E+08  -1.98125874E+09   9.49680902E+08  -1.01932479E+09  -2.23908747E+09   4.74551481E+08  -2.85903638E+08  -5.32101348E+08   9.41548414E+07
  -1.09491008E+09  -9.49103126E+08   4.70980412E+09  -5.26144024E+08   1.90465756E+08  -1.95068632E+08   1.09660042E+08   9.50557979E+07  -1.75279393E+09   1.98014414E+08  -4.75148422E+08  -1.07237725E+09  -2.19148723E+08  -1.89868895E+08   1.23587026E+09  -1.04931742E+08   9.49910758E+08  -6.56996848E+08   5.47366700E+08   4.74551481E+08  -1.16166321E+09   1.09009341E+09  -9.58633504E+07  -1.10677448E+09
   1.29943398E+09   5.74366809E+08  -5.26144024E+08   9.08242897E+09  -2.03912285E+09  -1.09415129E+09  -5.58284787E+09  -5.75387824E+08  -2.39279576E+08  -4.31667539E+09   2.04023409E+09  -1.09176928E+08   4.89924023E+08   2.87115795E+08   1.04750272E+08   4.22166169E+09  -1.01958401E+09   2.18524750E+08  -2.95419426E+09  -2.87705250E+08   1.09848954E+09  -2.23973114E+09   1.02008324E+09   5.46987261E+08
  -5.77814649E+08  -3.64284840E+09   1.90465756E+08  -2.03912285E+09   9.18478769E+09   9.50811282E+08   5.76823732E+08  -7.40076177E+08   4.74989156E+08   2.04024912E+09  -4.31926391E+09   9.49032911E+07  -2.88989993E+08  -1.98125877E+09  -9.49864985E+08  -1.01961409E+09   4.27275456E+09  -1.90049330E+08   2.88385503E+08  -5.32983061E+08  -9.58496384E+07   1.02008323E+09  -2.24111190E+09  -4.75405531E+08
  -5.26295730E+08  -1.89543852E+08  -1.95068632E+08  -1.09415129E+09   9.50811282E+08   4.71071048E+09   1.98393742E+08   4.74738883E+08  -1.07316503E+09   1.09583884E+08  -9.52266543E+07  -1.75312008E+09  -1.05690296E+08  -9.49726251E+08  -6.56996658E+08  -2.18996881E+08   1.90210551E+08   1.23653082E+09   1.09016930E+09   9.41415726E+07  -1.10706468E+09   5.46987270E+08  -4.75405531E+08  -1.16182619E+09
  -4.31925655E+09  -2.03873207E+09   1.09660042E+08  -5.58284787E+09   5.76823732E+08   1.98393742E+08   8.87857692E+09   2.03982781E+09   1.09422258E+09   1.51888754E+09  -5.77829414E+08   5.68034197E+08  -2.24119482E+09  -1.01939983E+09  -5.47195913E+08  -2.95454045E+09   2.88400670E+08  -1.08987706E+09   4.10706151E+09   1.01989142E+09  -2.19147424E+08   5.93313733E+08  -2.88982313E+08  -1.14090163E+08
  -2.03871708E+09  -4.31521508E+09   9.50557979E+07  -5.75387824E+08  -7.40076177E+08   4.74738883E+08   2.03982781E+09   8.77361365E+09   9.48779929E+08   5.74412176E+08  -3.22322207E+09   1.89520395E+08  -1.01939984E+09  -2.23908751E+09  -4.74390201E+08  -2.87720133E+08  -5.32983108E+08  -9.40961221E+07   1.01986140E+09   4.05466645E+09  -1.89869029E+08   2.87123487E+08  -1.77769614E+09  -9.49739653E+08
  -1.09252482E+08  -9.47325386E+07  -1.75279393E+09  -2.39279576E+08   4.74989156E+08  -1.07316503E+09   1.09422258E+09   9.48779929E+08   4.59907964E+09   5.67882479E+08  -1.90306540E+08  -4.05295641E+07  -5.47195904E+08  -4.74390201E+08  -1.16149003E+09  -1.09819729E+09   9.58039667E+07  -1.10671851E+09   2.18677593E+08   1.89707635E+08   1.13713484E+09   1.13142598E+08  -9.49851406E+08  -6.01517400E+08
  -5.58139746E+09  -5.71859696E+08   1.98014414E+08  -4.31667539E+09   2.04024912E+09   1.09583884E+08   1.51888754E+09   5.74412176E+08   5.67882479E+08   8.87460433E+09  -2.04289182E+09   1.09346439E+09  -2.95384482E+09  -2.85918522E+08  -1.08980123E+09  -2.23990416E+09   1.02015842E+09  -5.46816786E+08   5.93313893E+08   2.87273710E+08  -1.13331608E+08   4.10501608E+09  -1.02142338E+09  -2.18995541E+08
   5.80351796E+08  -7.38253542E+08  -4.75148422E+08   2.04023409E+09  -4.31926391E+09  -9.52266543E+07  -5.77829414E+08  -3.22322207E+09  -1.90306540E+08  -2.04289182E+09   8.77589903E+09  -9.50487855E+08   2.90202283E+08  -5.32101395E+08   9.58174145E+07   1.02015843E+09  -2.24111191E+09   4.75244196E+08  -2.88832060E+08  -1.77769611E+09   9.49897176E+08  -1.02139330E+09   4.05574993E+09   1.90210685E+08
  -2.39658915E+08  -4.74715477E+08  -1.07237725E+09  -1.09176928E+08   9.49032911E+07  -1.75312008E+09   5.68034197E+08   1.89520395E+08  -4.05295641E+07   1.09346439E+09  -9.50487855E+08   4.59882557E+09  -1.09827318E+09  -9.41096551E+07  -1.10642831E+09  -5.46816777E+08   4.75244196E+08  -1.16165320E+09   1.13901158E+08   9.49694300E+08  -6.01517590E+08   2.18526053E+08  -1.90049196E+08   1.13680043E+09
   4.22219742E+09   1.01809750E+09  -2.19148723E+08   4.89924023E+08  -2.88989993E+08  -1.05690296E+08  -2.24119482E+09  -1.01939984E+09  -5.47195904E+08  -2.95384482E+09   2.90202283E+08  -1.09827318E+09   9.08396507E+09   2.03623996E+09   1.09421819E+09   1.29960045E+09  -5.77844781E+08   5.26059234E+08  -4.31925655E+09  -2.03873208E+09   1.09658505E+08  -5.58139075E+09   5.80426958E+08   2.40372178E+08
   1.01806748E+09   4.26978920E+09  -1.89868895E+08   2.87115795E+08  -1.98125877E+09  -9.49726251E+08  -1.01939983E+09  -2.23908751E+09  -4.74390201E+08  -2.85918522E+08  -5.32101395E+08  -9.41096551E+07   2.03623996E+09   9.17897548E+09   9.48780883E+08   5.74396780E+08  -3.64284837E+09   1.89453160E+08  -2.03871706E+09  -4.31521508E+09   9.50551038E+07  -5.71784599E+08  -7.38253533E+08   4.74805855E+08
   2.18676331E+08   1.89707769E+08   1.23587026E+09   1.04750272E+08  -9.49864985E+08  -6.56996658E+08  -5.47195913E+08  -4.74390201E+08  -1.16149003E+09  -1.08980123E+09   9.58174145E+07  -1.10642831E+09   1.09421819E+09   9.48780883E+08   4.70945775E+09   5.25907516E+08  -1.90374204E+08  -1.95235088E+08  -1.09254019E+08  -9.47332326E+07  -1.75279393E+09  -1.97301139E+08   4.75056556E+08  -1.07238398E+09
   4.89924183E+08   2.87266015E+08  -1.04931742E+08   4.22166169E+09  -1.01961409E+09  -2.18996881E+08  -2.95454045E+09  -2.87720133E+08  -1.09819729E+09  -2.23990416E+09   1.02015843E+09  -5.46816777E+08   1.29960045E+09   5.74396780E+08   5.25907516E+08   9.08277501E+09  -2.03927323E+09   1.09345986E+09  -5.58284131E+09  -5.75462903E+08   2.39992960E+08  -4.31667539E+09   2.04024913E+09   1.09582347E+08
  -2.88839738E+08  -1.98125874E+09   9.49910758E+08  -1.01958401E+09   4.27275456E+09   1.90210551E+08   2.88400670E+08  -5.32983108E+08   9.58039667E+07   1.02015842E+09  -2.24111191E+09   4.75244196E+08  -5.77844781E+08  -3.64284837E+09  -1.90374204E+08  -2.03927323E+09   9.18478770E+09  -9.50488822E+08   5.76748590E+08  -7.40076198E+08  -4.75080488E+08   2.04023408E+09  -4.31926391E+09  -9.52259574E+07
   1.05508833E+08   9.49680902E+08  -6.56996848E+08   2.18524750E+08  -1.90049330E+08   1.23653082E+09  -1.08987706E+09  -9.40961221E+07  -1.10671851E+09  -5.46816786E+08   4.75244196E+08  -1.16165320E+09   5.26059234E+08   1.89453160E+08  -1.95235088E+08   1.09345986E+09  -9.50488822E+08   4.71036449E+09  -1.97680370E+08  -4.74647972E+08  -1.07317157E+09  -1.09178466E+08   9.49039880E+07  -1.75312008E+09
  -2.24102164E+09  -1.01932479E+09   5.47366700E+08  -2.95419426E+09   2.88385503E+08   1.09016930E+09   4.10706151E+09   1.01986140E+09   2.18677593E+08   5.93313893E+08  -2.88832060E+08   1.13901158E+08  -4.31925655E+09  -2.03871706E+09  -1.09254019E+08  -5.58284131E+09   5.76748590E+08  -1.97680370E+08   8.87823056E+09   2.03967772E+09  -1.09489953E+09   1.51870781E+09  -5.77799301E+08  -5.68280836E+08
  -1.01932479E+09  -2.23908747E+09   4.74551481E+08  -2.87705250E+08  -5.32983061E+08   9.41415726E+07   1.01989142E+09   4.05466645E+09   1.89707635E+08   2.87273710E+08  -1.77769611E+09   9.49694300E+08  -2.03873208E+09  -4.31521508E+09  -9.47332326E+07  -5.75462903E+08  -7.40076198E+08  -4.74647972E+08   2.03967772E+09   8.77361358E+09  -9.49102694E+08   5.74382186E+08  -3.22322209E+09  -1.89611091E+08
   5.47366691E+08   4.74551481E+08  -1.16166321E+09   1.09848954E+09  -9.58496384E+07  -1.10706468E+09  -2.19147424E+08  -1.89869029E+08   1.13713484E+09  -1.13331608E+08   9.49897176E+08  -6.01517590E+08   1.09658505E+08   9.50551038E+07  -1.75279393E+09   2.39992960E+08  -4.75080488E+08  -1.07317157E+09  -1.09489953E+09  -9.49102694E+08   4.59942600E+09  -5.68129130E+08   1.90398088E+08  -4.03498457E+07
  -2.95349863E+09  -2.85903638E+08   1.09009341E+09  -2.23973114E+09   1.02008323E+09   5.46987270E+08   5.93313733E+08   2.87123487E+08   1.13142598E+08   4.10501608E+09  -1.02139330E+09   2.18526053E+08  -5.58139075E+09  -5.71784599E+08  -1.97301139E+08  -4.31667539E+09   2.04023408E+09  -1.09178466E+08   1.51870781E+09   5.74382186E+08  -5.68129130E+08   8.87425830E+09  -2.04274144E+09  -1.09414060E+09
   2.90187114E+08  -5.32101348E+08  -9.58633504E+07   1.02008324E+09  -2.24111190E+09  -4.75405531E+08  -2.88982313E+08  -1.77769614E+09  -9.49851406E+08  -1.02142338E+09   4.05574993E+09  -1.90049196E+08   5.80426958E+08  -7.38253533E+08   4.75056556E+08   2.04024913E+09  -4.31926391E+09   9.49039880E+07  -5.77799301E+08  -3.22322209E+09   1.90398088E+08  -2.04274144E+09   8.77589901E+09   9.50810851E+08
